醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5940101061,嘉恩藥局,嘉義縣鹿草鄉西井村鹿草路２６１附２,120.3061,23.41448,(05)3751568,羅氏家用新冠病毒抗原自我檢測套組,72,2022/05/09 08:09:02,實名制快篩因配送時間不確定，販售時間更改至下午一點，造成不便敬請見諒! （星期日固定公休）
5940111361,慧敏藥局,嘉義縣太保市北新里中山路一段８０２號,120.3773,23.49879,(05)2381133,羅氏家用新冠病毒抗原自我檢測套組,69,2022/05/09 08:09:02,口罩8點開賣，賣完為止，週日店休
5940111398,愛心藥局,嘉義縣太保市中山路１段３１１－６號１樓,120.3782,23.49853,(05)2386150,羅氏家用新冠病毒抗原自我檢測套組,29,2022/05/09 08:09:02,星期一至星期日快篩上午7:30開賣.售完即停售
5940111549,嘉康中西藥局,嘉義縣太保市南新里中山路一段２９５之２號,120.3789,23.49836,(05)2376200,羅氏家用新冠病毒抗原自我檢測套組,64,2022/05/09 08:09:02,星期一到星期日08:00販售實名制快篩（如果有收到貨...）~售罄
5940120137,德安藥局,嘉義縣水上鄉南和村後寮２６之６號,120.362,23.41007,(05)2688835,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,快篩 8:00開始，售完為止
5940121205,楊藥局,嘉義縣水上鄉忠和村６８之５號,120.4379,23.42084,(05)2890687,羅氏家用新冠病毒抗原自我檢測套組,49,2022/05/09 08:09:02,快篩實名制販售時間更改為每日早上八點，依現場排隊。
5940121241,杏同藥局,嘉義縣水上鄉水頭村中正路１１６號,120.4022,23.4282,(05)2600037,羅氏家用新冠病毒抗原自我檢測套組,62,2022/05/09 08:09:02,周日休息 販售時間早上9:00~11:50 下午3:00~5:50 晚上7:00~8:00
5940121303,宏益藥局,嘉義縣水上鄉正義路５１號,120.3995,23.43025,(05)2601714,羅氏家用新冠病毒抗原自我檢測套組,71,2022/05/09 08:09:02,快篩販售時間: 禮拜一~禮拜日上午8:00~12:00   下午15:00~18:00  晚上18:30~20:30    售完為止
5940121349,照安藥局,嘉義縣水上鄉水頭村中興路４０８號,120.4003,23.4311,(05)2687897,羅氏家用新冠病毒抗原自我檢測套組,37,2022/05/09 08:09:02,領快篩時間:早上8:00~售馨
5940130071,祥安藥局,嘉義縣中埔鄉隆興村１０鄰６號,120.5292,23.44167,(05)2534897,羅氏家用新冠病毒抗原自我檢測套組,34,2022/05/09 08:09:02,早上開門即開始販售口罩
5940130080,華大藥局,嘉義縣中埔鄉中埔村中正路３５號,120.5236,23.4242,(05)2531223,羅氏家用新冠病毒抗原自我檢測套組,45,2022/05/09 08:09:02,本藥局即日起星期日都      不  賣  快  篩
5940130106,榮芳藥局,嘉義縣中埔鄉金蘭村頂山門２８之２號,120.4942,23.44596,(05)2397405,羅氏家用新冠病毒抗原自我檢測套組,48,2022/05/09 08:09:02,無
5940130142,顏藥局,嘉義縣中埔鄉中埔村中正路４４號,120.5237,23.42433,(05)2536459,羅氏家用新冠病毒抗原自我檢測套組,40,2022/05/09 08:09:02,星期一至星期六早上8:00開始販售快篩試劑，售完為止
5940131283,一心藥局,嘉義縣中埔鄉富收村頂中下街３１、３１－１號１樓,120.4885,23.45077,(05)2303553,羅氏家用新冠病毒抗原自我檢測套組,109,2022/05/09 08:09:02,無
5940131292,株一藥局,嘉義縣中埔鄉和興村中山路五段９０９號,120.4602,23.45251,(05)2397739,羅氏家用新冠病毒抗原自我檢測套組,54,2022/05/09 08:09:02,口罩販賣時間：早上8點至售完為止
5940131354,宏達藥局,嘉義縣中埔鄉金蘭村頂山門４４－１號１樓,120.4935,23.44639,(05)2399786,羅氏家用新冠病毒抗原自我檢測套組,58,2022/05/09 08:09:02,無
5940140068,邱藥局,嘉義縣竹崎鄉灣橋村３６３號,120.5042,23.49156,(05)2791199,羅氏家用新冠病毒抗原自我檢測套組,39,2022/05/09 08:09:02,上午08：00開始販售快篩試劑，售完為止
5940140148,仁壽藥局,嘉義縣竹崎鄉竹崎村中山路１８９號,120.5499,23.51987,(05)2612328,羅氏家用新冠病毒抗原自我檢測套組,58,2022/05/09 08:09:02,每天１５：３０開放領購快篩試劑，售完為止。
5940141243,佑康藥局,嘉義縣竹崎鄉灣橋村五間厝３－２號１樓,120.5023,23.49275,(05)2792226,羅氏家用新冠病毒抗原自我檢測套組,59,2022/05/09 08:09:02,快篩販售時間:星期一到星期六，上午8點起至售完為止
5940141298,德勝藥局,嘉義縣竹崎鄉中山路１８４號,120.5505,23.52135,(05)2611016,羅氏家用新冠病毒抗原自我檢測套組,18,2022/05/09 08:09:02,快篩試劑，週一至週日07:30開賣至售罄。如有狀況，依現場公告為準。
5940141305,東義藥局,嘉義縣竹崎鄉獅埜村東義２０－１８號,120.4898,23.51273,(05)2110957,羅氏家用新冠病毒抗原自我檢測套組,63,2022/05/09 08:09:02,無
5941010381,美兆藥局,臺南市新營區中正路５３之４號,120.3163,23.31654,(06)6371188,羅氏家用新冠病毒抗原自我檢測套組,70,2022/05/09 08:09:02,口罩販售時間：物流當日配送時間不定 ，收到貨會即時在美兆藥局FB公告!
5941030043,源大醫藥局,臺南市白河區永安里中正路５５號,120.4136,23.34965,(06)6831128,羅氏家用新冠病毒抗原自我檢測套組,39,2022/05/09 08:09:02,口罩販售時間：星期一~星期日 早上8：00開始至售完
5941030089,新信安藥局,臺南市白河區中山路５１號,120.415,23.34964,(06)6852173,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/09 08:09:02,快篩販賣時間:早上7:30至晚上7：00，星期日店休
5941030114,協宏藥局,臺南市白河區竹門里９８之３號,120.4466,23.37697,(06)6852961,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,快篩  08 : 30-20:00
5941031175,芳瑜藥局,臺南市白河區永安里康樂路７２號,120.4141,23.34956,(06)6857379,羅氏家用新冠病毒抗原自我檢測套組,51,2022/05/09 08:09:02,星期日下午休息
5941040129,麻豆王藥局,臺南市麻豆區穀興里中山路１１之２號,120.2478,23.18357,(06)5721001,羅氏家用新冠病毒抗原自我檢測套組,32,2022/05/09 08:09:02,無
5941041297,台灣藥局,臺南市麻豆區信義路１１之１３號,120.2505,23.18212,(06)5726126,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,星期一~星期五 下午1點販售         星期六～星期日 早上8點販售
5941050090,普羅藥局,臺南市佳里區新生路３０３號,120.1755,23.15998,(06)7232252,羅氏家用新冠病毒抗原自我檢測套組,67,2022/05/09 08:09:02,快篩販售時間:周一至周六 8:00~18:00 售完為止
5941061173,杏安藥局,臺南市新化區武安里信義路３２０號,120.3063,23.03475,(06)5801081,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,周一至週六早上8點開始
5941061306,千福藥局,臺南市新化區中山路４２４號１樓,120.3048,23.03582,(06)5905862,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,口罩販售時間：星期一~五 8:00~12:00／15:00~19:00 星期六08:00~12:00
5941070029,資生大藥局,臺南市善化區光文里中山路３７號,120.3052,23.13329,(06)5837659,羅氏家用新冠病毒抗原自我檢測套組,28,2022/05/09 08:09:02,週一到週日上午7:40開始領號碼牌販售。
5941070074,弘松健保藥局,臺南市善化區中興路１０８號,120.2913,23.13166,(06)5819146,羅氏家用新冠病毒抗原自我檢測套組,59,2022/05/09 08:09:02,週一~週六 下午15：00
5941080016,世酆藥局,臺南市學甲區仁得里成功路１１－１號,120.1805,23.23176,(06)7838779,羅氏家用新冠病毒抗原自我檢測套組,49,2022/05/09 08:09:02,口罩販售時間：07:30-120 份  15:00-80份
5941111061,杏春堂中西藥局,臺南市東山區中興路９７號,120.4031,23.32411,(06)6802682,羅氏家用新冠病毒抗原自我檢測套組,7,2022/05/09 08:09:02,快篩販售時間：星期一~星期六 07:30~售完
5941150013,江梁藥師藥局,臺南市大內區內江里２８５－１號,120.3594,23.11809,(06)5761206,羅氏家用新冠病毒抗原自我檢測套組,48,2022/05/09 08:09:02,快篩每日08:00開賣
5941151056,三和藥局,臺南市大內區內江里２７０號,120.3611,23.1177,(06)5762187,羅氏家用新冠病毒抗原自我檢測套組,46,2022/05/09 08:09:02,無
5941161070,厚真藥局,臺南市西港區營西里２鄰後營１７號,120.2166,23.14097,(06)7962628,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,快篩試劑彈性販售時間8:30前後先發號碼牌，限量供應敬請體諒
5941181054,年豐藥局,臺南市將軍區忠嘉里忠興４２－１０號１樓,120.158,23.20163,(06)7946247,羅氏家用新冠病毒抗原自我檢測套組,72,2022/05/09 08:09:02,星期一、四、五、六08:00~09:00 星期二~三08:30~09:30買快篩時間
5941190017,憲宗藥局,臺南市北門區東壁里７０４號,120.1408,23.28727,(06)7864225,羅氏家用新冠病毒抗原自我檢測套組,17,2022/05/09 08:09:02,快篩試劑販售時間自早上07：30起，售完為止！【週日也有營業！！！】（為不耽誤大家時間，請準備「剛好」的金額）
5941230052,博愛中西藥局,臺南市玉井區玉田里中正路２３８號,120.464,23.12518,(06)5743036,羅氏家用新冠病毒抗原自我檢測套組,16,2022/05/09 08:09:02,實名制快篩劑早上8點至售完為止
5941231111,大眾藥局,臺南市玉井區中華路２３７號,120.465,23.1214,(06)5744099,羅氏家用新冠病毒抗原自我檢測套組,13,2022/05/09 08:09:02,實名制快篩劑早上7:40至售完（第二周與第四周周日休）
5941270136,滋生藥局,臺南市仁德區仁義里中山路３６２號,120.2575,22.97109,(06)2705057,羅氏家用新冠病毒抗原自我檢測套組,18,2022/05/09 08:09:02,快篩試劑7:30開始販售。
5941270163,太子藥局,臺南市仁德區太子里太子路３３８號,120.2577,22.99146,(06)2729906,羅氏家用新冠病毒抗原自我檢測套組,13,2022/05/09 08:09:02,5／8快篩.已售完.
5941271544,華仁藥局,臺南市仁德區新田里中正路２段４６２號,120.2523,22.95392,(06)2797773,羅氏家用新冠病毒抗原自我檢測套組,55,2022/05/09 08:09:02,口罩販售時間：星期一二四五08:00-12:00、15:00-21:00 星期三六08:00-12:00、15:00-18:00
5941280043,道仁藥局,臺南市歸仁區許厝里中山路一段４７８號,120.2973,22.96654,(06)2301967,羅氏家用新冠病毒抗原自我檢測套組,19,2022/05/09 08:09:02,08:00開始.12:00-13:30午休.售完為止
5941291215,明義藥師藥局,臺南市關廟區山西里武聖路２６號１樓,120.3266,22.96169,(06)5959290,羅氏家用新冠病毒抗原自我檢測套組,14,2022/05/09 08:09:02,避免排隊群聚~改於營業時間代售實名制防疫家用快篩試劑服務!
5941310199,嘉軒藥局,臺南市永康區西勢里富強路一段３５１號,120.2751,23.02067,(06)2713329,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/09 08:09:02,快篩販售時間：星期一~星期日 07:20-08:20
5941310206,一航藥局,臺南市永康區復國一路２３３號,120.2462,23.00832,(06)3115595,羅氏家用新冠病毒抗原自我檢測套組,75,2022/05/09 08:09:02,8:30開始發放快篩 售完為止
5941310484,慈惠藥師保健藥局,臺南市永康區國光七街７１號,120.26,23.00943,(06)2718968,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,快篩實名制，預計早上9:00開始販賣
5941310957,久大藥師藥局,臺南市永康區崑山里大灣路１０５８號,120.2522,22.999,(06)2724195,羅氏家用新冠病毒抗原自我檢測套組,41,2022/05/09 08:09:02,固定周一至周日，每天都有販賣口罩及快篩，早上8點開賣，貨晚到中午12點開賣，售完為止
5941312586,北安藥局,臺南市永康區中山東路２２６號１樓,120.2369,23.01122,(06)3024933,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/09 08:09:02,快篩周一至周六下午四點開賣 周日停售 每人每卡限購一次
5941312648,上宜藥局,臺南市永康區中華一路７０號,120.2374,23.00448,(06)3116288,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,實名制快篩販賣時間:週一至週六，早上8:00開始，售完為止。週日為下午4:00-6:00。 憑健保卡， 每人限購一份500元。
5941312755,佑健康藥師藥局,臺南市永康區文化路２０２之３號,120.2559,23.0154,(06)2316257,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/09 08:09:02,快篩販售時間：星期一~星期六08:30~售完
5942010358,護民藥局,高雄市鳳山區光遠路２０５號,120.3609,22.62556,(07)7462525,羅氏家用新冠病毒抗原自我檢測套組,24,2022/05/09 08:09:02,無
5942011524,中華藥局,高雄市鳳山區中山路１４２號,120.3572,22.62448,(07)7472853,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,現場有患者領藥優先處理，快篩則視貨運到貨開始販售（當日送當日賣）
5942011800,福德中西藥局,高雄市鳳山區鳳北路３６之１號,120.3671,22.64001,(07)7465530,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,每日上午8點開始販售實名制居家快篩，售完為止
5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路１５１號１樓,120.3517,22.62565,(07)7101080,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,自5／01日~12／31日，營業日09:00發號碼牌~22:00為販賣實名制快篩劑時間，售完為止，
5942013331,泰安藥局,高雄市鳳山區仁愛路６－１號,120.3731,22.6226,(07)7037838,羅氏家用新冠病毒抗原自我檢測套組,6,2022/05/09 08:09:02,自4月起，中午時間（12：30~2：30）不販售實名制口罩。
5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路２３１號,120.3729,22.62558,(07)7019039,羅氏家用新冠病毒抗原自我檢測套組,64,2022/05/09 08:09:02,實名制快篩8:15開始販售
5942013699,新怡安藥局,高雄市鳳山區海洋里新富路５１２號,120.3474,22.61403,(07)7633565,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,快篩如果送貨正常一般都早上九點販售  如果供貨時間異常就下午兩點
5942013902,順發藥局,高雄市鳳山區新強里新富路２３９號,120.3389,22.61296,(07)7630666,羅氏家用新冠病毒抗原自我檢測套組,75,2022/05/09 08:09:02,實名制快篩販售時間-早上8:30~11:30、午晚15:00~20:30，星期六午晚及星期日不販售。
5942013920,康博藥局,高雄市鳳山區新樂里南京路１５３－１２號,120.3452,22.60952,(07)7671755,羅氏家用新冠病毒抗原自我檢測套組,71,2022/05/09 08:09:02,6／3端午節不營業 每日營業時間:9:00--12:30   1500---2130 周日休息
5942020078,協安大藥局,高雄市岡山區介壽西路１０號,120.2845,22.78459,(07)6252256,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,週日不販售
5942020176,平和藥局,高雄市岡山區岡山路２６８號,120.2961,22.79292,(07)6212592,羅氏家用新冠病毒抗原自我檢測套組,57,2022/05/09 08:09:02,實名制快篩，周一~周五下午2點開始販售，售完為止
5942020185,鴻興大藥局,高雄市岡山區中華路１３６號,120.2882,22.79476,(07)6259903,羅氏家用新冠病毒抗原自我檢測套組,67,2022/05/09 08:09:02,有營業  就有賣快篩。
5942020265,建元藥局,高雄市岡山區大仁北路１０４號,120.3018,22.80071,(07)6216672,羅氏家用新冠病毒抗原自我檢測套組,58,2022/05/09 08:09:02,早上8點開始販售，售完為止。
5942030092,天明藥局,高雄市旗山區大同路至誠巷１５號,120.4818,22.88361,(07)6621311,羅氏家用新冠病毒抗原自我檢測套組,47,2022/05/09 08:09:02,營業日8:00~發號碼牌 8:30領至下午9:00為販賣口罩時間，售完為止8:00
5942030181,良安藥局,高雄市旗山區旗南一路５３號,120.48,22.8854,(07)6617532,羅氏家用新冠病毒抗原自我檢測套組,38,2022/05/09 08:09:02,無
5942030234,賽珠藥局,高雄市旗山區新山里延平一路４９６號,120.4832,22.89004,(07)6616068,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,政府實名制快篩，早上7:10販售，售完為止。
5942031393,天天美藥局,高雄市旗山區中山路９２號,120.4822,22.88761,(07)6622565,羅氏家用新冠病毒抗原自我檢測套組,49,2022/05/09 08:09:02,早上8點營業開始販售，售完截止
5942040114,吉安藥局,高雄市美濃區中正路二段７３２號,120.5365,22.8688,(07)6831711,羅氏家用新冠病毒抗原自我檢測套組,16,2022/05/09 08:09:02,自2／11日~2／29日，營業日08:00~21:00為販賣口罩時間，售完為止
