醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼
1542011246,仁惠婦幼醫院,醫院,07 -7104397,高雄市鳳山區自由路81號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,定量免疫法糞便潛血檢查","內科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,64000
1542011282,杏和醫院,醫院,07 -7613111,高雄市鳳山區五甲二路385號、387號、389號、391號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,骨科,泌尿科,復健科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,"急救責任醫院24小時急診服務,春節期間全年無休",64000
1542020058,劉嘉修醫院,醫院,07 -6221231,高雄市岡山區岡山路426及428號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,64000
1542020067,光雄長安醫院,醫院,07 -6219156,高雄市岡山區岡山路380－1號，378號，376號Ｂ1－7樓,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,義肢業務,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,骨科,泌尿科,神經科,復健科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院急診全年無休，急診時段為08：00－22：00,64000
1542020129,樂安醫院,精神科醫院,07 -6256791,高雄市岡山區後協里通校路300號,高屏業務組,地區醫院,"門診診療,住院診療,成人預防保健,精神病患者居家照護,兒童牙齒預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","精神科,牙科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,"牙科六月看診時間:W一(下午,晚上)W三(下午)W五(下午)。",64000
1542021171,惠川醫院,醫院,07 -6229292,高雄市岡山區岡山路92號,高屏業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,復健－職能治療業務,住院安寧療護,安寧居家療護(甲類),門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,64000
1542030018,重安醫院,醫院,07 -6618471,高雄市旗山區大德里大仁街18號,高屏業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,24小時急診,64000
1542030116,溪洲醫院,醫院,07 -6621985,高雄市旗山區延平一路408．412號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,骨科,神經科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,配合防疫降載~晚上休診,64000
1542040050,三聖醫院,醫院,07 -6818495,高雄市美濃區合和里合和路56號及58號，成功路182－2號,高屏業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,星期日休診,64000
1542050056,建佑醫院,醫院,07 -6437901,高雄市林園區東林西路360，362號，399號，407巷7號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,義肢業務,兒童牙齒預防保健,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,整形外科,牙科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,提供24小時急診,64000
1542051151,霖園醫院,醫院,07 -6413399,高雄市林園區林園里林園北路244號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,64000
1542061077,樂生婦幼醫院,醫院,07 -7862688,高雄市大寮區鳳林三路532號,高屏業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,24小時接生服務,64000
